timestamp,isolation_forest_pred,anomaly_score,log_entry
1741183548.0,0,0.036862867358830154,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Downlevel-NLS-Sorting-Versions-Server-FoD-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Absent"
1741183548.0,1,-0.0438933360458163,"2025-03-05 14:05:48, Info                  CBS    FOD: Package found on the server, but not applicable to the system: \\?\C:\WINDOWS\Servicing\WUFodMetadataCache\metadata\Downlevel.NLS.Sorting.Versions.Server~~1.0.mum"
1741183548.0,1,-0.09301426778443139,"2025-03-05 14:05:48, Info                  CBS    Appl: detect Parent, Package: Microsoft-Windows-Hello-Face-Package~31bf3856ad364e35~amd64~~10.0.22621.1, Parent: Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.17637.1000, Disposition = Detect, VersionComp: EQ, BuildComp: GE, RevisionComp: GE, Exist: present"
1741183548.0,0,0.012323362980365238,"2025-03-05 14:05:48, Info                  CBS    Appl: detectParent: parent found: Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.22621.1, state: Staged"
1741183548.0,0,0.01795279954464174,"2025-03-05 14:05:48, Info                  CBS    Appl: detectParent: parent found: Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.22621.4580, state: Superseded"
1741183548.0,0,0.017921015052116074,"2025-03-05 14:05:48, Info                  CBS    Appl: detectParent: parent found: Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.22621.4655, state: Superseded"
1741183548.0,0,0.016567637148098724,"2025-03-05 14:05:48, Info                  CBS    Appl: detectParent: parent found: Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~~10.0.22621.5015, state: Installed"
1741183548.0,1,-0.05635087412630185,"2025-03-05 14:05:48, Info                  CBS    Appl: Higher version found for package: Microsoft-Windows-Hello-Face-Package~31bf3856ad364e35~amd64~~10.0.22621.1, superseded. (Version on system:Microsoft-Windows-Hello-Face-Package~31bf3856ad364e35~amd64~~10.0.22621.5015)"
1741183548.0,0,0.04299452451590702,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-Hello-Face-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Superseded"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-af-za-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-am-et-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-ar-sa-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-as-in-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.016136504530386064,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-az-latn-az-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-ba-ru-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-be-by-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-bg-bg-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-bn-bd-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-bn-in-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-br-fr-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.016956205576966366,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-bs-latn-ba-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-ca-es-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.020446961810100528,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-cs-cz-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-cy-gb-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-da-dk-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.020446961810100528,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-de-ch-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-de-de-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-el-gr-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-en-au-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-en-ca-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,1,-0.05132573249985811,"2025-03-05 14:05:48, Info                  CBS    Appl: Higher version found for package: Microsoft-Windows-LanguageFeatures-Basic-en-gb-Package~31bf3856ad364e35~amd64~~10.0.22621.1, superseded. (Version on system:Microsoft-Windows-LanguageFeatures-Basic-en-gb-Package~31bf3856ad364e35~amd64~~10.0.22621.5015)"
1741183548.0,0,0.021299348653432915,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-en-gb-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Superseded"
1741183548.0,1,-0.05132573249985811,"2025-03-05 14:05:48, Info                  CBS    Appl: Higher version found for package: Microsoft-Windows-LanguageFeatures-Basic-en-in-Package~31bf3856ad364e35~amd64~~10.0.22621.1, superseded. (Version on system:Microsoft-Windows-LanguageFeatures-Basic-en-in-Package~31bf3856ad364e35~amd64~~10.0.22621.5015)"
1741183548.0,0,0.021299348653432915,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-en-in-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Superseded"
1741183548.0,1,-0.05132573249985811,"2025-03-05 14:05:48, Info                  CBS    Appl: Higher version found for package: Microsoft-Windows-LanguageFeatures-Basic-en-us-Package~31bf3856ad364e35~amd64~~10.0.22621.1, superseded. (Version on system:Microsoft-Windows-LanguageFeatures-Basic-en-us-Package~31bf3856ad364e35~amd64~~10.0.22621.5015)"
1741183548.0,0,0.021299348653432915,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-en-us-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Superseded"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-es-es-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.019460117309955616,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-es-mx-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-es-us-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-et-ee-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-eu-es-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fa-ir-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fi-fi-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.020343308785507663,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fil-ph-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fo-fo-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fr-be-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fr-ca-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.019460117309955616,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fr-ch-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-fr-fr-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-ga-ie-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-gd-gb-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.022212991916814362,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-gl-es-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.021402781769695456,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-gu-in-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
1741183548.0,0,0.016136504530386064,"2025-03-05 14:05:48, Info                  CBS    Appl: Evaluating package applicability for package Microsoft-Windows-LanguageFeatures-Basic-ha-latn-ng-Package~31bf3856ad364e35~amd64~~10.0.22621.1, applicable state: Installed"
